Auction Title ,Auction ID,Department ,Close Date ,Winning Bid ,CC Fee,Fee Percent,Auction Fee Subtotal,Auction Fee Total,Pay Status ,Paid Date ,ASSET #,Inventory ID,Decal /Vehicle ID,VTR Number,Receipt Number ,Cap,Expenses,Net Sales,Fund,Business Unit
American Range Stove,86821,TENNESSEE STATE FAIR,02/19/2015,$367.00,$0.00,0.23,$84.41,$84.41,Successful,03/16/2015,,SF-88477,,,Cashiers Check,$3000,$0.00,$282.59,Enterprise,0
GPS Tracking Equipment,86819,STATE TRIAL COURT,02/19/2015,$321.00,$7.38,0.23,$73.83,$73.83,Successful,03/02/2015,,"71863, 71864, 71865, 71866, 71867, 71868, 71869, 71870, 71871",,,3636110448,$3000,$0.00,$247.17,General Fund,0
Ridgid Storage Chest,86817,DRUG TASK FORCE,02/19/2015,$395.00,$9.08,0.23,$90.85,$90.85,Successful,03/17/2015,,TF-90702,,,3637123245,$3000,$0.00,$304.15,Enterprise,0
Piano,86814,SCHOOL BOARD WAREHOUSE,02/19/2015,$32.00,$0.74,0.23,$7.36,$7.36,Successful,03/17/2015,,SBS-7259,,,3637123240,$3000,$0.00,$24.64,Enterprise,0
Assorted Tools,86799,SCHOOL BOARD WAREHOUSE,02/19/2015,$37.00,$0.85,0.23,$8.51,$8.51,Successful,02/19/2015,,SBS-7275,,,3635312144,$3000,$0.00,$28.49,Enterprise,0
2 Desks,86800,SCHOOL BOARD WAREHOUSE,02/19/2015,$32.13,$0.74,0.23,$7.39,$7.39,Successful,02/19/2015,,SBS-7281,,,3635292291,$3000,$0.00,$24.74,Enterprise,0
Fire Alarm System Equipment,86802,SCHOOL BOARD WAREHOUSE,02/19/2015,$258.00,$5.93,0.23,$59.34,$59.34,Successful,02/23/2015,,SBS-7279B,,,3635513234,$3000,$0.00,$198.66,Enterprise,0
Fire Alarm System Equipment,86803,SCHOOL BOARD WAREHOUSE,02/19/2015,$258.00,$5.93,0.23,$59.34,$59.34,Successful,02/23/2015,,SBS-7279C,,,3635513249,$3000,$0.00,$198.66,Enterprise,0
Fire Alarm System Equipment,86804,SCHOOL BOARD WAREHOUSE,02/19/2015,$160.00,$3.68,0.23,$36.80,$36.80,Successful,02/23/2015,,SBS-7279D,,,3635513280,$3000,$0.00,$123.20,Enterprise,0
Assorted Fire/Electronic Equipment,86805,SCHOOL BOARD WAREHOUSE,02/19/2015,$304.00,$6.99,0.23,$69.92,$69.92,Successful,02/23/2015,,SBS-7279E,,,3635513295,$3000,$0.00,$234.08,Enterprise,0
Overhead Projector Parts,86806,SCHOOL BOARD WAREHOUSE,02/19/2015,$95.01,$2.19,0.23,$21.85,$21.85,Successful,02/23/2015,,SBS-7279F,,,3635513303,$3000,$0.00,$73.16,Enterprise,0
Assorted Electronics Equipment,86807,SCHOOL BOARD WAREHOUSE,02/19/2015,$250.00,$5.75,0.23,$57.50,$57.50,Successful,02/19/2015,,SBS-72796,,,3635286904,$3000,$0.00,$192.50,Enterprise,0
2 Trampolines,86808,SCHOOL BOARD WAREHOUSE,02/19/2015,$25.00,$0.00,0.23,$5.75,$5.75,Successful,02/19/2015,,SBS-7256,,,Cashiers Check,$3000,$0.00,$19.25,Enterprise,0
Assorted Equipment,86809,SCHOOL BOARD WAREHOUSE,02/19/2015,$21.00,$0.48,0.23,$4.83,$4.83,Successful,02/23/2015,,SBS-7282,,,3635577780,$3000,$0.00,$16.17,Enterprise,0
Stander,86813,SCHOOL BOARD WAREHOUSE,02/19/2015,$10.00,$0.23,0.23,$2.30,$2.30,Successful,02/21/2015,,SBS-7253,,,3635413380,$3000,$0.00,$7.70,Enterprise,0
Podium,86816,SCHOOL BOARD WAREHOUSE,02/19/2015,$50.01,$1.15,0.23,$11.50,$11.50,Successful,02/19/2015,,SBS-7278,,,3635327887,$3000,$0.00,$38.51,Enterprise,0
CardKey Electronic Card Readers,86818,GENERAL SERVICES,02/19/2015,$1081.23,$24.87,0.23,$248.68,$248.68,Successful,02/23/2015,,80098,,,3635513318,$3000,$0.00,$832.55,General Fund,0
Book Ends,86820,PUBLIC LIBRARY,02/19/2015,$41.00,$0.94,0.23,$9.43,$9.43,Successful,02/19/2015,,90807,,,3635291117,$3000,$0.00,$31.57,General Fund,0
Eagle Steam Table,86822,TENNESSEE STATE FAIR,02/19/2015,$205.00,$4.72,0.23,$47.15,$47.15,Successful,02/23/2015,,SF-88461,,,3635491337,$3000,$0.00,$157.85,Enterprise,0
"Sony 40"" Flat Screen Monitor",86823,CIRCUIT COURT CLERK,02/19/2015,$65.00,$1.50,0.23,$14.95,$14.95,Successful,02/19/2015,,89678,,,3635291529,$3000,$0.00,$50.05,General Fund,0
Telephones,86824,ITS,02/19/2015,$50.00,$1.15,0.23,$11.50,$11.50,Successful,02/23/2015,,91549,,,3635577715,$3000,$0.00,$38.50,General Fund,0
Dell Laptop,86785,ITS,02/18/2015,$41.00,$0.00,0.23,$9.43,$9.43,Successful,03/10/2015,,83015,,,Money Order,$3000,$0.00,$31.57,General Fund,0
Dell Laptop,86786,ITS,02/18/2015,$51.00,$1.17,0.23,$11.73,$11.73,Successful,03/18/2015,,79100,,,3637201709,$3000,$0.00,$39.27,General Fund,0
Dell Laptop w/Bag,86787,SURPLUS WAREHOUSE,02/18/2015,$130.57,$0.00,0.23,$30.03,$30.03,Successful,03/10/2015,,90180,,,Money Order,$3000,$0.00,$100.54,General Fund,0
Dell Computer,86788,SURPLUS WAREHOUSE,02/18/2015,$47.00,$1.08,0.23,$10.81,$10.81,Successful,03/17/2015,,90181,,,3637160677,$3000,$0.00,$36.19,General Fund,0
Dell Laptop,86781,ITS,02/18/2015,$37.00,$0.00,0.23,$8.51,$8.51,Successful,03/10/2015,,71618,,,Money Order,$3000,$0.00,$28.49,General Fund,0
Dell Laptop,86783,ITS,02/18/2015,$27.00,$0.00,0.23,$6.21,$6.21,Successful,03/10/2015,,70071,,,Money Order,$3000,$0.00,$20.79,General Fund,0
Dell Laptop,86778,ITS,02/18/2015,$60.00,$0.00,0.23,$13.80,$13.80,Successful,03/10/2015,,77099,,,Money Order,$3000,$0.00,$46.20,General Fund,0
Dell Laptop,86779,ITS,02/18/2015,$27.00,$0.00,0.23,$6.21,$6.21,Successful,03/10/2015,,71615,,,Money Order,$3000,$0.00,$20.79,General Fund,0
Dell Laptop,86780,ITS,02/18/2015,$27.00,$0.00,0.23,$6.21,$6.21,Successful,03/10/2015,,71616,,,Money Order,$3000,$0.00,$20.79,General Fund,0
Dell Laptop,86784,ITS,02/18/2015,$39.00,$0.90,0.23,$8.97,$8.97,Successful,03/17/2015,,83017,,,3637182627,$3000,$0.00,$30.03,General Fund,0
Magic Chef Refrigerator,86790,SURPLUS WAREHOUSE,02/18/2015,$47.00,$0.00,0.23,$10.81,$10.81,Successful,02/25/2015,,90106,,,Money Order,$3000,$0.00,$36.19,General Fund,0
Dell Computer,86789,SURPLUS WAREHOUSE,02/18/2015,$73.00,$1.68,0.23,$16.79,$16.79,Successful,02/18/2015,,90182,,,3635226496,$3000,$0.00,$56.21,General Fund,0
Dell Laptop,86782,ITS,02/18/2015,$25.00,$0.58,0.23,$5.75,$5.75,Successful,02/23/2015,,70058,,,3635538885,$3000,$0.00,$19.25,General Fund,0
Telephones,86776,ITS,02/18/2015,$135.00,$3.10,0.23,$31.05,$31.05,Successful,02/18/2015,,"91047, 91048",,,3635211276,$3000,$0.00,$103.95,General Fund,0
"Samsung 21"" Flat Screen Monitor",86775,ITS,02/18/2015,$21.00,$0.48,0.23,$4.83,$4.83,Successful,02/18/2015,,89845,,,3635248948,$3000,$0.00,$16.17,General Fund,0
Dell Laptop,86777,ITS,02/18/2015,$70.00,$0.00,0.23,$16.10,$16.10,Successful,03/10/2015,,77060,,,Money Order,$3000,$0.00,$53.90,General Fund,0
Magic Chef Refrigerator,86791,SURPLUS WAREHOUSE,02/18/2015,$42.00,$0.00,0.23,$9.66,$9.66,Successful,02/25/2015,,90105,,,Money Order,$3000,$0.00,$32.34,General Fund,0
Admiral Refrigerator,86792,HEALTH,02/18/2015,$42.00,$0.00,0.23,$9.66,$9.66,Successful,02/25/2015,,91095,,,Money Order,$3000,$0.00,$32.34,General Fund,0
Auto Parts,86793,OFM,02/18/2015,$35.00,$0.80,0.23,$8.05,$8.05,Successful,02/26/2015,,OFM-90747,,,3635814759,$3000,$0.00,$26.95,Enterprise,0
Lights & Assorted Parts,86794,OFM,02/18/2015,$130.00,$2.99,0.23,$29.90,$29.90,Successful,02/18/2015,,OFM-90746,,,3635222713,$3000,$0.00,$100.10,Enterprise,0
2 GM Transmissions,86795,OFM,02/18/2015,$62.00,$1.43,0.23,$14.26,$14.26,Successful,02/19/2015,,OFM-90748,,,3635277843,$3000,$0.00,$47.74,Enterprise,0
Blue Lights,86796,OFM,02/18/2015,$205.00,$4.72,0.23,$47.15,$47.15,Successful,02/23/2015,,OFM-90745,,,3635534917,$3000,$0.00,$157.85,Enterprise,0
2005 Chevrolet Impala,86769,OFM-SHERIFF,02/17/2015,$875.00,$20.12,0.23,$201.25,$201.25,Successful,02/23/2015,80003485,,P 3101 AN,,3635531013,$3000,$0.00,$673.75,Enterprise,0
Dell Printer,86753,ITS,02/17/2015,$23.00,$0.00,0.23,$5.29,$5.29,Successful,03/04/2015,,89805,,,Cashiers Check,$3000,$0.00,$17.71,General Fund,0
Dell Laptop,86747,SHERIFF,02/17/2015,$37.50,$0.00,0.23,$8.63,$8.63,Successful,03/04/2015,,82002,,,Cashiers Check,$3000,$0.00,$28.88,General Fund,0
Sony Handycam Sports Case,86741,WATER SERVICES,02/17/2015,$17.00,$0.00,0.23,$3.91,$3.91,Successful,03/04/2015,,WS-89840,,,Cashiers Check,$3000,$0.00,$13.09,Enterprise,0
Printers,86737,PUBLIC LIBRARY,02/17/2015,$68.00,$1.56,0.23,$15.64,$15.64,Successful,03/12/2015,,"90361, 90362, 90363, 90634, 90365, 90366, 90367, 90368, 90377, 90378, 90379, 90380, 90381, 90382, 90383, 90384, 90385, 90386, 90387, 90388, 90389, 90390",,,3636835564,$3000,$0.00,$52.36,General Fund,0
2003 Freightliner FL80 Dump Truck,86773,OFM-WATER SERVICES,02/17/2015,$3000.01,$0.00,0.23,$690.00,$690.00,Successful,02/23/2015,80000595,,31A 4382,,Cashiers Check,$3000,$0.00,$2310.01,Enterprise,0
2000 International 4900 Flat Bed,86772,OFM-PUBLIC WORKS,02/17/2015,$4125.00,$0.00,0.23,$948.75,$948.75,Successful,02/19/2015,220848,,08C 5603,,Cashiers Check,$3000,$0.00,$3176.25,Enterprise,0
1997 Gradall XL4100,86771,OFM-PUBLIC WORKS,02/17/2015,$3325.00,$76.48,0.23,$764.75,$764.75,Successful,02/18/2015,215574,,08L 5777,,3635229498,$3000,$0.00,$2560.25,Enterprise,0
2003 New Holland LB75.B Backhoe,86770,OFM-WATER SERVICES,02/17/2015,$2041.00,$46.94,0.23,$469.43,$469.43,Successful,02/21/2015,80000609,,31A 4390,,3635420412,$3000,$0.00,$1571.57,Enterprise,0
2009 Chevrolet Impala,86768,OFM-POLICE,02/17/2015,$1726.00,$0.00,0.23,$396.98,$396.98,Successful,02/19/2015,80013718,,1932 JI,,Money Order,$3000,$0.00,$1329.02,Enterprise,0
2001 Chevrolet Impala,86767,OFM-POLICE,02/17/2015,$1625.00,$0.00,0.23,$373.75,$373.75,Successful,02/20/2015,224524,,P 7058 AJ,,Cashiers Check,$3000,$0.00,$1251.25,Enterprise,0
2008 Chevrolet Impala,86766,OFM-POLICE,02/17/2015,$3500.01,$0.00,0.23,$805.00,$805.00,Successful,02/19/2015,80002186,,1458 JG,,Cashiers Check,$3000,$0.00,$2695.01,Enterprise,0
2002 Ford Focus,86764,POLICE STATE DRUG FUND,02/17/2015,$1900.00,$0.00,0.23,$437.00,$437.00,Successful,02/19/2015,,,,120032,Cashiers Check,$3000,$145.00,$1318.00,Enterprise,0
1999 Toyota Corolla,86763,POLICE STATE DRUG FUND,02/17/2015,$940.00,$0.00,0.23,$216.20,$216.20,Successful,02/19/2015,,,,1053895,Cashiers Check,$3000,$135.00,$588.80,Enterprise,0
2005 Toyota Solara,86762,POLICE STATE DRUG FUND,02/17/2015,$4200.01,$0.00,0.23,$966.00,$966.00,Successful,02/19/2015,,,,1053646,Cashiers Check,$3000,$145.00,$3089.01,Enterprise,0
2000 Honda Civic,86761,POLICE STATE DRUG FUND,02/17/2015,$1055.00,$0.00,0.23,$242.65,$242.65,Successful,02/19/2015,,,,144778,Cashiers Check,$3000,$135.00,$677.35,Enterprise,0
1999 Mercedes Benz CLK320 Convertible,86760,POLICE STATE DRUG FUND,02/17/2015,$1925.00,$44.28,0.23,$442.75,$442.75,Successful,02/17/2015,,,,1075514,3635167470,$3000,$145.00,$1337.25,Enterprise,0
2006 Infiniti G35,86758,DRUG TASK FORCE,02/17/2015,$5725.00,$131.68,0.23,$1316.75,$1316.75,Successful,02/17/2015,,TF-323-004,,910121,3635145052,$3000,$0.00,$4408.25,Enterprise,0
2008 Honda CBR1000,86757,DRUG TASK FORCE,02/17/2015,$3725.00,$0.00,0.23,$856.75,$856.75,Successful,02/24/2015,,TF-323-002,TF-323-002,,Cashiers Check,$3000,$0.00,$2868.25,Enterprise,0
10 Printers,86756,POLICE DEPARTMENT,02/17/2015,$26.50,$0.00,0.23,$6.10,$6.10,Successful,02/19/2015,,"82900, 82902, 82904, 82905, 82911, 82912, 82930, 82932, 82933, 82934",,,Money Order,$3000,$0.00,$20.41,General Fund,0
HP Office Jet 9130,86755,POLICE DEPARTMENT,02/17/2015,$23.00,$0.53,0.23,$5.29,$5.29,Successful,02/17/2015,,82898,,,3635155593,$3000,$0.00,$17.71,General Fund,0
HP Office Jet Pro 8500,86754,POLICE DEPARTMENT,02/17/2015,$35.01,$0.81,0.23,$8.05,$8.05,Successful,02/20/2015,,82913,,,3635408710,$3000,$0.00,$26.96,General Fund,0
Dell Printer,86752,ITS,02/17/2015,$23.00,$0.53,0.23,$5.29,$5.29,Successful,02/17/2015,,89806,,,3635174495,$3000,$0.00,$17.71,General Fund,0
Finger Print Processor,86751,POLICE DEPARTMENT,02/17/2015,$32.00,$0.74,0.23,$7.36,$7.36,Successful,02/25/2015,,89173,,,3635678256,$3000,$0.00,$24.64,General Fund,0
Server Rack,86750,POLICE DEPARTMENT,02/17/2015,$52.13,$1.20,0.23,$11.99,$11.99,Successful,02/25/2015,,89166,,,3635678201,$3000,$0.00,$40.14,General Fund,0
NEC UP,86749,POLICE DEPARTMENT,02/17/2015,$32.00,$0.74,0.23,$7.36,$7.36,Successful,02/25/2015,,89175,,,3635678154,$3000,$0.00,$24.64,General Fund,0
NEC UP,86748,POLICE DEPARTMENT,02/17/2015,$32.00,$0.74,0.23,$7.36,$7.36,Successful,02/25/2015,,89174,,,3635678101,$3000,$0.00,$24.64,General Fund,0
Dell Laptop,86746,JIS,02/17/2015,$21.00,$0.48,0.23,$4.83,$4.83,Successful,02/18/2015,,77935,,,3635236645,$3000,$0.00,$16.17,General Fund,0
Dell Laptop,86745,JIS,02/17/2015,$21.00,$0.48,0.23,$4.83,$4.83,Successful,02/17/2015,,77937,,,3635153170,$3000,$0.00,$16.17,General Fund,0
Dell Laptop,86744,JIS,02/17/2015,$15.00,$0.34,0.23,$3.45,$3.45,Successful,02/17/2015,,77938,,,3635153998,$3000,$0.00,$11.55,General Fund,0
Dell Laptop,86743,JIS,02/17/2015,$7.50,$0.17,0.23,$1.73,$1.73,Successful,02/17/2015,,77939,,,3635153393,$3000,$0.00,$5.78,General Fund,0
Dell Laptop,86742,PARKS,02/17/2015,$21.00,$0.48,0.23,$4.83,$4.83,Successful,02/18/2015,,71696,,,3635236635,$3000,$0.00,$16.17,General Fund,0
Display Case,86739,PUBLIC LIBRARY,02/17/2015,$21.00,$0.48,0.23,$4.83,$4.83,Successful,02/23/2015,,90797,,,3635538881,$3000,$0.00,$16.17,General Fund,0
Printers & Fax Machines,86738,PUBLIC LIBRARY,02/17/2015,$82.00,$0.00,0.23,$18.86,$18.86,Successful,02/19/2015,,"90347, 90348, 90349, 90350, 90351, 90352, 90369, 90370, 90371, 90372, 90373, 90374, 90375, 90376",,,Money Order,$3000,$0.00,$63.14,General Fund,0
4 Shelving Units,86736,PUBLIC LIBRARY,02/17/2015,$160.00,$3.68,0.23,$36.80,$36.80,Successful,02/21/2015,,91083B,,,3635446385,$3000,$0.00,$123.20,General Fund,0
Shelving,86735,PUBLIC LIBRARY,02/17/2015,$351.01,$8.07,0.23,$80.73,$80.73,Successful,02/18/2015,,91083A,,,3635213471,$3000,$0.00,$270.28,General Fund,0
Anderson Hickey Desk,86734,PUBLIC LIBRARY,02/17/2015,$11.13,$0.26,0.23,$2.56,$2.56,Successful,02/17/2015,,90555,,,3635151826,$3000,$0.00,$8.57,General Fund,0
CPU Table,86733,PUBLIC LIBRARY,02/17/2015,$1.00,$0.02,0.23,$0.23,$0.23,Successful,02/17/2015,,91015,,,3635191506,$3000,$0.00,$0.77,General Fund,0
Desk,86732,GENERAL SERVICES,02/17/2015,$88.00,$2.02,0.23,$20.24,$20.24,Successful,02/17/2015,,91082,,,3635144837,$3000,$0.00,$67.76,General Fund,0
Binders,86731,DISTRICT ATTORNEY,02/17/2015,$23.75,$0.55,0.23,$5.46,$5.46,Successful,02/23/2015,,DA-91081,,,3635538877,$3000,$0.00,$18.29,Enterprise,0
3 CPI Racks,86730,ITS,02/17/2015,$46.00,$0.00,0.23,$10.58,$10.58,Successful,02/25/2015,,"91075, 91076, 91077",,,Money Order,$3000,$0.00,$35.42,General Fund,0
Ridgid Storage Chest,86729,DRUG TASK FORCE,02/17/2015,$311.70,$7.17,0.23,$71.69,$71.69,Successful,02/26/2015,,TF-90701,,,3635831703,$3000,$0.00,$240.01,Enterprise,0
"Beacon Machinery, Inc. Dock Lift",86728,DRUG TASK FORCE,02/17/2015,$450.01,$10.35,0.23,$103.50,$103.50,Successful,02/26/2015,,TF-90703,,,3635831699,$3000,$0.00,$346.51,Enterprise,0
Coat Rack,86704,PUBLIC LIBRARY,02/12/2015,$57.00,$1.31,0.23,$13.11,$13.11,Successful,02/27/2015,,90777,,,3635877317,$3000,$0.00,$43.89,General Fund,0
Desk,86703,PUBLIC LIBRARY,02/12/2015,$1.00,$0.02,0.23,$0.23,$0.23,Successful,02/12/2015,,90903,,,3634893906,$3000,$0.00,$0.77,General Fund,0
Desk,86702,PUBLIC LIBRARY,02/12/2015,$6.00,$0.14,0.23,$1.38,$1.38,Successful,02/12/2015,,90902,,,3634932678,$3000,$0.00,$4.62,General Fund,0
10 Chairs,86701,PUBLIC LIBRARY,02/12/2015,$103.00,$0.00,0.23,$23.69,$23.69,Successful,02/12/2015,,"90912, 90913, 90914, 90915, 90916, 90917, 90918, 90919, 90920, 90936",,,Cashiers Check,$3000,$0.00,$79.31,General Fund,0
10 Chairs,86700,PUBLIC LIBRARY,02/12/2015,$120.00,$2.76,0.23,$27.60,$27.60,Successful,02/12/2015,,"90923, 90924, 90921, 90922, 90938, 90908, 90909, 90911, 90935, 90937",,,3634903186,$3000,$0.00,$92.40,General Fund,0
10 Chairs,86699,PUBLIC LIBRARY,02/12/2015,$150.01,$3.45,0.23,$34.50,$34.50,Successful,02/12/2015,,"90929, 90930, 90931, 90932, 90933, 90934, 90925, 90926, 90927, 90928",,,3634903177,$3000,$0.00,$115.51,General Fund,0
Living Room Set,86698,PUBLIC LIBRARY,02/12/2015,$13.00,$0.30,0.23,$2.99,$2.99,Successful,02/12/2015,,"90762, 90763, 90910",,,3634893902,$3000,$0.00,$10.01,General Fund,0
2 Laptop Bags,86714,GENERAL SERVICES,02/12/2015,$16.00,$0.37,0.23,$3.68,$3.68,Successful,02/19/2015,,"90649, 90652",,,3635298335,$3000,$0.00,$12.32,General Fund,0
2 Laptop Bags,86713,GENERAL SERVICES,02/12/2015,$13.13,$0.30,0.23,$3.02,$3.02,Successful,02/19/2015,,"90656, 90658",,,3635298328,$3000,$0.00,$10.11,General Fund,0
Table,86712,PUBLIC LIBRARY,02/12/2015,$2.00,$0.05,0.23,$0.46,$0.46,Successful,02/12/2015,,90767,,,3634913019,$3000,$0.00,$1.54,General Fund,0
Spectrum Laptop Cart,86727,SCHOOL BOARD WAREHOUSE,02/12/2015,$25.91,$0.00,0.23,$5.96,$5.96,Successful,03/04/2015,,SBS-7298C,,,Cashiers Check,$3000,$0.00,$19.95,Enterprise,0
Spectrum Laptop Cart,86726,SCHOOL BOARD WAREHOUSE,02/12/2015,$25.01,$0.58,0.23,$5.75,$5.75,Successful,03/11/2015,,SBS-7298B,,,3636754535,$3000,$0.00,$19.26,Enterprise,0
Table,86708,PUBLIC LIBRARY,02/12/2015,$27.00,$0.00,0.23,$6.21,$6.21,Successful,02/23/2015,,90761,,,Cashiers Check,$3000,$0.00,$20.79,General Fund,0
Spectrum Laptop Cart,86725,SCHOOL BOARD WAREHOUSE,02/12/2015,$25.01,$0.58,0.23,$5.75,$5.75,Successful,03/11/2015,,SBS-7298A,,,3636754532,$3000,$0.00,$19.26,Enterprise,0
2 Laptop Bags,86716,GENERAL SERVICES,02/12/2015,$20.01,$0.46,0.23,$4.60,$4.60,Successful,03/03/2015,,"90651, 90655",,,3636222652,$3000,$0.00,$15.41,General Fund,0
Table,86711,PUBLIC LIBRARY,02/12/2015,$16.00,$0.37,0.23,$3.68,$3.68,Successful,03/11/2015,,90765,,,3636732169,$3000,$0.00,$12.32,General Fund,0
Table,86710,PUBLIC LIBRARY,02/12/2015,$11.00,$0.25,0.23,$2.53,$2.53,Successful,03/11/2015,,90764,,,3636732165,$3000,$0.00,$8.47,General Fund,0
Table,86707,PUBLIC LIBRARY,02/12/2015,$27.00,$0.00,0.23,$6.21,$6.21,Successful,02/23/2015,,90760,,,Cashiers Check,$3000,$0.00,$20.79,General Fund,0
Table,86706,PUBLIC LIBRARY,02/12/2015,$27.00,$0.00,0.23,$6.21,$6.21,Successful,02/23/2015,,90759,,,Cashiers Check,$3000,$0.00,$20.79,General Fund,0
Table,86705,PUBLIC LIBRARY,02/12/2015,$27.00,$0.00,0.23,$6.21,$6.21,Successful,02/23/2015,,90757,,,Cashiers Check,$3000,$0.00,$20.79,General Fund,0
2 Laptop Bags,86715,GENERAL SERVICES,02/12/2015,$14.00,$0.32,0.23,$3.22,$3.22,Successful,02/19/2015,,"90653, 90657",,,3635298339,$3000,$0.00,$10.78,General Fund,0
Spectrum Laptop Cart,86724,SCHOOL BOARD WAREHOUSE,02/12/2015,$27.00,$0.62,0.23,$6.21,$6.21,Successful,02/25/2015,,SBS-7299C,,,3635726270,$3000,$0.00,$20.79,Enterprise,0
Spectrum Laptop Cart,86722,SCHOOL BOARD WAREHOUSE,02/12/2015,$27.00,$0.62,0.23,$6.21,$6.21,Successful,02/25/2015,,SBS-7299A,,,3635726262,$3000,$0.00,$20.79,Enterprise,0
Spectrum Laptop Cart,86721,SCHOOL BOARD WAREHOUSE,02/12/2015,$22.13,$0.51,0.23,$5.09,$5.09,Successful,02/18/2015,,SBS-7300C,,,3635196671,$3000,$0.00,$17.04,Enterprise,0
Spectrum Laptop Cart,86720,SCHOOL BOARD WAREHOUSE,02/12/2015,$22.83,$0.53,0.23,$5.25,$5.25,Successful,02/18/2015,,SBS-7300B,,,3635196670,$3000,$0.00,$17.58,Enterprise,0
Spectrum Laptop Cart,86719,SCHOOL BOARD WAREHOUSE,02/12/2015,$25.00,$0.58,0.23,$5.75,$5.75,Successful,02/18/2015,,SBS-7300A,,,3635196669,$3000,$0.00,$19.25,Enterprise,0
Spectrum Laptop Cart,86718,SCHOOL BOARD WAREHOUSE,02/12/2015,$22.23,$0.51,0.23,$5.11,$5.11,Successful,02/18/2015,,SBS-7301B,,,3635196668,$3000,$0.00,$17.12,Enterprise,0
Spectrum Laptop Cart,86717,SCHOOL BOARD WAREHOUSE,02/12/2015,$27.00,$0.00,0.23,$6.21,$6.21,Successful,02/12/2015,,SBS-7301A,,,Cashiers Check,$3000,$0.00,$20.79,Enterprise,0
"Dell 20"" Flat Screen Monitor",86696,WATER SERVICES,02/11/2015,$39.00,$0.90,0.23,$8.97,$8.97,Successful,02/12/2015,,WS-83685,,,3634904800,$3000,$0.00,$30.03,Enterprise,0
Food Cart,86670,SCHOOL BOARD WAREHOUSE,02/11/2015,$363.22,$8.35,0.23,$83.54,$83.54,Successful,02/27/2015,,SBS-7272,,,3635975715,$3000,$0.00,$279.68,Enterprise,0
Desk,86671,SCHOOL BOARD WAREHOUSE,02/11/2015,$6.40,$0.15,0.23,$1.47,$1.47,Successful,02/25/2015,,SBS-7274,,,3635753964,$3000,$0.00,$4.93,Enterprise,0
"Dell 20"" Flat Screen Monitor",86688,WATER SERVICES,02/11/2015,$27.00,$0.62,0.23,$6.21,$6.21,Successful,03/17/2015,,WS-83673,,,3637148321,$3000,$0.00,$20.79,Enterprise,0
Podium & Cover,86673,SCHOOL BOARD WAREHOUSE,02/11/2015,$11.00,$0.25,0.23,$2.53,$2.53,Successful,02/18/2015,,SBS-7276,,,3635213468,$3000,$0.00,$8.47,Enterprise,0
"Dell 20"" Flat Screen Monitor",86694,WATER SERVICES,02/11/2015,$37.01,$0.85,0.23,$8.51,$8.51,Successful,03/17/2015,,WS-83679,,,3637148347,$3000,$0.00,$28.50,Enterprise,0
"Dell 20"" Flat Screen Monitor",86693,WATER SERVICES,02/11/2015,$27.50,$0.63,0.23,$6.33,$6.33,Successful,03/17/2015,,WS-83683,,,3637148337,$3000,$0.00,$21.18,Enterprise,0
"Dell 20"" Flat Screen Monitor",86692,WATER SERVICES,02/11/2015,$27.00,$0.62,0.23,$6.21,$6.21,Successful,03/17/2015,,WS-83665,,,3637148329,$3000,$0.00,$20.79,Enterprise,0
Assorted Equipment,86674,SCHOOL BOARD WAREHOUSE,02/11/2015,$159.00,$3.66,0.23,$36.57,$36.57,Successful,03/09/2015,,SBS-7267,,,3636589439,$3000,$0.00,$122.43,Enterprise,0
Scaffold Support,86672,SCHOOL BOARD WAREHOUSE,02/11/2015,$615.00,$14.14,0.23,$141.45,$141.45,Successful,03/09/2015,,SBS-7268,,,3636589436,$3000,$0.00,$473.55,Enterprise,0
Power Tool,86675,SCHOOL BOARD WAREHOUSE,02/11/2015,$77.00,$1.77,0.23,$17.71,$17.71,Successful,02/11/2015,,SBS-7265A,,,3634788054,$3000,$0.00,$59.29,Enterprise,0
Power Tool,86676,SCHOOL BOARD WAREHOUSE,02/11/2015,$29.00,$0.67,0.23,$6.67,$6.67,Successful,02/16/2015,,SBS-7265B,,,3635113694,$3000,$0.00,$22.33,Enterprise,0
Power Tool,86677,SCHOOL BOARD WAREHOUSE,02/11/2015,$73.00,$1.68,0.23,$16.79,$16.79,Successful,02/12/2015,,SBS-7265C,,,3634893984,$3000,$0.00,$56.21,Enterprise,0
Power Tool,86678,SCHOOL BOARD WAREHOUSE,02/11/2015,$21.00,$0.00,0.23,$4.83,$4.83,Successful,02/12/2015,,SBS-7265D,,,Money Order,$3000,$0.00,$16.17,Enterprise,0
Assorted Power Tools,86679,SCHOOL BOARD WAREHOUSE,02/11/2015,$155.00,$3.56,0.23,$35.65,$35.65,Successful,02/11/2015,,SBS-7265E,,,3634820089,$3000,$0.00,$119.35,Enterprise,0
Wet/Dry Vac,86680,SCHOOL BOARD WAREHOUSE,02/11/2015,$35.51,$0.82,0.23,$8.17,$8.17,Successful,02/11/2015,,SBS-7264,,,3634829415,$3000,$0.00,$27.34,Enterprise,0
Audio/Visual Equipment,86683,SCHOOL BOARD WAREHOUSE,02/11/2015,$282.00,$6.49,0.23,$64.86,$64.86,Successful,02/12/2015,,SBS-7283,,,3634911514,$3000,$0.00,$217.14,Enterprise,0
